"GEN_name","GEN_price","GEN_description","GEN_website","GEN_duration","GEN_language","GEN_isTicketAvailable","VISUAL_artMovement","GEN_geoURI","GEN_workURI","DATETIME_startDate","DATETIME_endDate","DATETIME_startTime","DATETIME_endTime","SCHEDULE_byDay","SCHEDULE_byMonth","SCHEDULE_byMonthDay","SCHEDULE_repeatCount","SCHEDULE_repeatFrequency"
"Dancing the Revolution",,". Mart will host a major exhibition dedicated to the American dancer and cultural icon Isadora Duncan (1877-1927). Rebellious and charismatic, a true diva, she went beyond the canons of romantic ballet to develop an independent style and technique. Central themes in the exhibition are the liberation of women’s bodies, Duncan’s influence on early 20th-century culture, and her bond with Italy.The exhibition features numerous major artists who portrayed or were inspired by Duncan: Rodin, Bourdelle, von Stuck, Zandomeneghi, Sartorio, Bistolfi, Nomellini, Romanelli, Baccarini, De Carolis, Chini, Cambellotti, Nonni, Boccioni, Depero, Severini, Casorati, Campigli, Sironi, Raphaël, and Gio Ponti.. Curated by Maria Flora Giubilei and Carlo SisiA Mart Rovereto and Fondazione CR Firenze productionSource: http://www.mart.trento.it/isadoraduncan-en","https://www.cultura.trentino.it/eng/content/view/full/630267",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Rovereto%2C%20%2C%20Mart%20-%20Museum%20of%20Modern%20and%20Contemporary%20Art%20of%20Rovereto%20-%20Rovereto",,"09-01-2020","09-01-2020","18:00:00",,,,,,
"Tuuumultum!",,"Curated by Nicoletta Boschiero and Duccio Dogheria. The exhibition examines the relationship between art and music in the 20th century, comparing specific historical periods. It begins with the Futurists' exploration of sound, from the manifestos of Russolo and Pratella to Depero’s onomalinguistic works. Starting from the futurist spark, the exhibition moves on to explore the noise music of the second half of the century, including Sound Poetry and experimental music.The works of art on exhibit - from Veronesi to Chiari by way of Kandinsky’s watercolours and on to the contemporary artists Spanghero and Mazzonelli - dialogue with materials from the Mart Archivio del ’900: graphic works, documents, artists' books, phonograph records, posters, videos, and audio recordings.Source: http://www.mart.tn.it/tuuumultum-en","https://www.cultura.trentino.it/eng/content/view/full/631848",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Rovereto%2C%20%2C%20Depero%20%20Futurist%20House%20of%20the%20Arts",,"09-01-2020","09-01-2020","18:00:00",,,,,,
"ZHDAT' Today's landscapes, with yesterday's stories (1914 - 1920)",,". In this exhibition, photographer Fabio Pasini presents and interprets the memorial sites of the Great War.These landscapes, frozen in time, can effectively evoke food for thought and ruminations.After walking on the paths of the 'Italian front' and photographing the landscapes with his pinhole camera, Pasini moved to Russia where the vastness of the landscape impressed him while driving on a train along tens of thousands of kilometers.The exhibition can be visited with the Palazzo's admission ticket and during its opening hours. ","https://www.cultura.trentino.it/eng/content/view/full/625523",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Cavalese%2C%20%2C%20Palace%20of%20the%20%22Magnifica%20Comunit%C3%A0%20di%20Fiemme%22",,"09-01-2020","09-01-2020","17:30:00",,,,,,
"Dancing the Revolution",,". Mart will host a major exhibition dedicated to the American dancer and cultural icon Isadora Duncan (1877-1927). Rebellious and charismatic, a true diva, she went beyond the canons of romantic ballet to develop an independent style and technique. Central themes in the exhibition are the liberation of women’s bodies, Duncan’s influence on early 20th-century culture, and her bond with Italy.The exhibition features numerous major artists who portrayed or were inspired by Duncan: Rodin, Bourdelle, von Stuck, Zandomeneghi, Sartorio, Bistolfi, Nomellini, Romanelli, Baccarini, De Carolis, Chini, Cambellotti, Nonni, Boccioni, Depero, Severini, Casorati, Campigli, Sironi, Raphaël, and Gio Ponti.. Curated by Maria Flora Giubilei and Carlo SisiA Mart Rovereto and Fondazione CR Firenze productionSource: http://www.mart.trento.it/isadoraduncan-en","https://www.cultura.trentino.it/eng/content/view/full/630267",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Rovereto%2C%20%2C%20Mart%20-%20Museum%20of%20Modern%20and%20Contemporary%20Art%20of%20Rovereto%20-%20Rovereto",,"10-01-2020","10-01-2020","18:00:00",,,,,,
"Tuuumultum!",,"Curated by Nicoletta Boschiero and Duccio Dogheria. The exhibition examines the relationship between art and music in the 20th century, comparing specific historical periods. It begins with the Futurists' exploration of sound, from the manifestos of Russolo and Pratella to Depero’s onomalinguistic works. Starting from the futurist spark, the exhibition moves on to explore the noise music of the second half of the century, including Sound Poetry and experimental music.The works of art on exhibit - from Veronesi to Chiari by way of Kandinsky’s watercolours and on to the contemporary artists Spanghero and Mazzonelli - dialogue with materials from the Mart Archivio del ’900: graphic works, documents, artists' books, phonograph records, posters, videos, and audio recordings.Source: http://www.mart.tn.it/tuuumultum-en","https://www.cultura.trentino.it/eng/content/view/full/631848",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Rovereto%2C%20%2C%20Depero%20%20Futurist%20House%20of%20the%20Arts",,"10-01-2020","10-01-2020","18:00:00",,,,,,
"ZHDAT' Today's landscapes, with yesterday's stories (1914 - 1920)",,". In this exhibition, photographer Fabio Pasini presents and interprets the memorial sites of the Great War.These landscapes, frozen in time, can effectively evoke food for thought and ruminations.After walking on the paths of the 'Italian front' and photographing the landscapes with his pinhole camera, Pasini moved to Russia where the vastness of the landscape impressed him while driving on a train along tens of thousands of kilometers.The exhibition can be visited with the Palazzo's admission ticket and during its opening hours. ","https://www.cultura.trentino.it/eng/content/view/full/625523",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Cavalese%2C%20%2C%20Palace%20of%20the%20%22Magnifica%20Comunit%C3%A0%20di%20Fiemme%22",,"10-01-2020","10-01-2020","17:30:00",,,,,,
"Dancing the Revolution",,". Mart will host a major exhibition dedicated to the American dancer and cultural icon Isadora Duncan (1877-1927). Rebellious and charismatic, a true diva, she went beyond the canons of romantic ballet to develop an independent style and technique. Central themes in the exhibition are the liberation of women’s bodies, Duncan’s influence on early 20th-century culture, and her bond with Italy.The exhibition features numerous major artists who portrayed or were inspired by Duncan: Rodin, Bourdelle, von Stuck, Zandomeneghi, Sartorio, Bistolfi, Nomellini, Romanelli, Baccarini, De Carolis, Chini, Cambellotti, Nonni, Boccioni, Depero, Severini, Casorati, Campigli, Sironi, Raphaël, and Gio Ponti.. Curated by Maria Flora Giubilei and Carlo SisiA Mart Rovereto and Fondazione CR Firenze productionSource: http://www.mart.trento.it/isadoraduncan-en","https://www.cultura.trentino.it/eng/content/view/full/630267",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Rovereto%2C%20%2C%20Mart%20-%20Museum%20of%20Modern%20and%20Contemporary%20Art%20of%20Rovereto%20-%20Rovereto",,"11-01-2020","11-01-2020","18:00:00",,,,,,
"Tuuumultum!",,"Curated by Nicoletta Boschiero and Duccio Dogheria. The exhibition examines the relationship between art and music in the 20th century, comparing specific historical periods. It begins with the Futurists' exploration of sound, from the manifestos of Russolo and Pratella to Depero’s onomalinguistic works. Starting from the futurist spark, the exhibition moves on to explore the noise music of the second half of the century, including Sound Poetry and experimental music.The works of art on exhibit - from Veronesi to Chiari by way of Kandinsky’s watercolours and on to the contemporary artists Spanghero and Mazzonelli - dialogue with materials from the Mart Archivio del ’900: graphic works, documents, artists' books, phonograph records, posters, videos, and audio recordings.Source: http://www.mart.tn.it/tuuumultum-en","https://www.cultura.trentino.it/eng/content/view/full/631848",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Rovereto%2C%20%2C%20Depero%20%20Futurist%20House%20of%20the%20Arts",,"11-01-2020","11-01-2020","18:00:00",,,,,,
"ZHDAT' Today's landscapes, with yesterday's stories (1914 - 1920)",,". In this exhibition, photographer Fabio Pasini presents and interprets the memorial sites of the Great War.These landscapes, frozen in time, can effectively evoke food for thought and ruminations.After walking on the paths of the 'Italian front' and photographing the landscapes with his pinhole camera, Pasini moved to Russia where the vastness of the landscape impressed him while driving on a train along tens of thousands of kilometers.The exhibition can be visited with the Palazzo's admission ticket and during its opening hours. ","https://www.cultura.trentino.it/eng/content/view/full/625523",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Cavalese%2C%20%2C%20Palace%20of%20the%20%22Magnifica%20Comunit%C3%A0%20di%20Fiemme%22",,"11-01-2020","11-01-2020","17:30:00",,,,,,
"Dancing the Revolution",,". Mart will host a major exhibition dedicated to the American dancer and cultural icon Isadora Duncan (1877-1927). Rebellious and charismatic, a true diva, she went beyond the canons of romantic ballet to develop an independent style and technique. Central themes in the exhibition are the liberation of women’s bodies, Duncan’s influence on early 20th-century culture, and her bond with Italy.The exhibition features numerous major artists who portrayed or were inspired by Duncan: Rodin, Bourdelle, von Stuck, Zandomeneghi, Sartorio, Bistolfi, Nomellini, Romanelli, Baccarini, De Carolis, Chini, Cambellotti, Nonni, Boccioni, Depero, Severini, Casorati, Campigli, Sironi, Raphaël, and Gio Ponti.. Curated by Maria Flora Giubilei and Carlo SisiA Mart Rovereto and Fondazione CR Firenze productionSource: http://www.mart.trento.it/isadoraduncan-en","https://www.cultura.trentino.it/eng/content/view/full/630267",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Rovereto%2C%20%2C%20Mart%20-%20Museum%20of%20Modern%20and%20Contemporary%20Art%20of%20Rovereto%20-%20Rovereto",,"12-01-2020","12-01-2020","18:00:00",,,,,,
"Tuuumultum!",,"Curated by Nicoletta Boschiero and Duccio Dogheria. The exhibition examines the relationship between art and music in the 20th century, comparing specific historical periods. It begins with the Futurists' exploration of sound, from the manifestos of Russolo and Pratella to Depero’s onomalinguistic works. Starting from the futurist spark, the exhibition moves on to explore the noise music of the second half of the century, including Sound Poetry and experimental music.The works of art on exhibit - from Veronesi to Chiari by way of Kandinsky’s watercolours and on to the contemporary artists Spanghero and Mazzonelli - dialogue with materials from the Mart Archivio del ’900: graphic works, documents, artists' books, phonograph records, posters, videos, and audio recordings.Source: http://www.mart.tn.it/tuuumultum-en","https://www.cultura.trentino.it/eng/content/view/full/631848",,,,,"http://www.semanticweb.org/facilitiesEventsOntology/Rovereto%2C%20%2C%20Depero%20%20Futurist%20House%20of%20the%20Arts",,"12-01-2020","12-01-2020","18:00:00",,,,,,
